campaign_id,campaign_name,date_start,date_stop,spend,impressions,reach,clicks,ctr,cpc,cpm,frequency,inline_link_clicks,actions.link_click,actions.page_engagement,actions.post_engagement,actions.video_view,publisher_platform,platform_position,actions.onsite_conversion.messaging_block,actions.onsite_conversion.post_unlike,actions.post_interaction_gross,actions.post_interaction_net,actions.post,actions.onsite_conversion.post_save,actions.onsite_conversion.post_net_save,actions.onsite_conversion.post_net_like,actions.post_reaction,actions.omni_search,actions.offsite_conversion.fb_pixel_search,actions.landing_page_view,actions.add_to_cart,actions.omni_landing_page_view,actions.onsite_web_view_content,actions.onsite_web_add_to_cart,actions.onsite_web_app_view_content,actions.view_content,actions.onsite_web_app_add_to_cart,actions.offsite_search_add_meta_leads,actions.omni_add_to_cart,actions.offsite_content_view_add_meta_leads,actions.onsite_conversion.messaging_conversation_started_7d,actions.search,actions.omni_view_content,actions.offsite_conversion.fb_pixel_view_content,actions.offsite_conversion.fb_pixel_add_to_cart,action_values.onsite_web_app_add_to_cart,action_values.offsite_conversion.fb_pixel_view_content,action_values.omni_view_content,action_values.add_to_cart,action_values.offsite_conversion.fb_pixel_add_to_cart,action_values.view_content,action_values.onsite_web_view_content,action_values.onsite_web_app_view_content,action_values.omni_add_to_cart,action_values.onsite_web_add_to_cart,actions.onsite_conversion.post_unsave,actions.web_in_store_purchase,actions.omni_purchase,actions.omni_initiated_checkout,actions.purchase,actions.offsite_conversion.fb_pixel_add_payment_info,actions.onsite_web_app_purchase,actions.offsite_conversion.fb_pixel_purchase,actions.web_app_in_store_purchase,actions.onsite_web_initiate_checkout,actions.onsite_web_purchase,actions.add_payment_info,actions.offsite_conversion.fb_pixel_initiate_checkout,actions.initiate_checkout,action_values.onsite_web_app_purchase,action_values.onsite_web_initiate_checkout,action_values.add_payment_info,action_values.omni_initiated_checkout,action_values.web_app_in_store_purchase,action_values.onsite_web_purchase,action_values.purchase,action_values.offsite_conversion.fb_pixel_initiate_checkout,action_values.offsite_conversion.fb_pixel_add_payment_info,action_values.offsite_conversion.fb_pixel_purchase,action_values.initiate_checkout,action_values.omni_purchase,action_values.web_in_store_purchase,actions.comment,actions.onsite_conversion.post_net_comment,actions.onsite_conversion.total_messaging_connection,actions.like,actions.onsite_conversion.messaging_user_depth_2_message_send,actions.onsite_conversion.messaging_first_reply,actions.onsite_conversion.messaging_user_depth_3_message_send,actions.onsite_conversion.messaging_user_depth_5_message_send,actions.onsite_conversion.messaging_conversation_replied_7d,adset_id,adset_name,ad_id,ad_name
120244098314580627,TOFU - Awareness,2026-04-13,2026-04-19,0.139999,34,31,0,0,,4.117618,1.096774,0,,1,1,1,facebook,facebook_stories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120244098314590627,Broad Lifestyle,120244113296650627,ISAK Legacy Video – Copy
120244098314580627,TOFU - Awareness,2026-04-13,2026-04-19,2.939979,181,179,3,1.657459,0.979993,16.242979,1.011173,0,,14,14,13,facebook,feed,,,1,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120244098314590627,Broad Lifestyle,120244113296650627,ISAK Legacy Video – Copy
120244098314580627,TOFU - Awareness,2026-04-13,2026-04-19,0.139999,5,5,0,0,,27.999802,1,0,,1,1,1,facebook,instream_video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120244098314590627,Broad Lifestyle,120244113296650627,ISAK Legacy Video – Copy
120244098314580627,TOFU - Awareness,2026-04-13,2026-04-19,5.769959,3042,2729,1,0.032873,5.769959,1.896765,1.114694,0,,197,197,197,facebook,marketplace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120244098314590627,Broad Lifestyle,120244113296650627,ISAK Legacy Video – Copy
120244098314580627,TOFU - Awareness,2026-04-13,2026-04-19,0.06,31,30,0,0,,1.93547,1.033333,0,,10,10,10,facebook,search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120244098314590627,Broad Lifestyle,120244113296650627,ISAK Legacy Video – Copy
120244098314580627,TOFU - Awareness,2026-04-13,2026-04-19,26.479813,14701,14046,11,0.074825,2.407256,1.801225,1.046632,10,10,665,665,650,instagram,feed,,2,5,7,,,,3,5,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120244098314590627,Broad Lifestyle,120244113296650627,ISAK Legacy Video – Copy
120244098314580627,TOFU - Awareness,2026-04-13,2026-04-19,5.259963,3642,3642,0,0,,1.444251,1,0,,483,483,483,instagram,instagram_explore_grid_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120244098314590627,Broad Lifestyle,120244113296650627,ISAK Legacy Video – Copy
120244098314580627,TOFU - Awareness,2026-04-13,2026-04-19,7024.900422,3712895,3050719,2242,0.060384,3.133319,1.892028,1.217056,865,865,120497,120497,117639,instagram,instagram_reels,3,881,1993,2874,82,,,1030,1911,1,1,146,1,146,15,1,15,15,1,1,1,15,2,1,15,15,1,390,23660,23660,390,390,23660,23660,23660,390,390,,,,1,,,,,,1,,,1,1,,880,,880,,,,880,,,880,,,,,2,,,2,,,,120244098314590627,Broad Lifestyle,120244113296650627,ISAK Legacy Video – Copy
120244098314580627,TOFU - Awareness,2026-04-13,2026-04-19,0.259998,192,192,0,0,,1.354157,1,0,,,,,instagram,instagram_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120244098314590627,Broad Lifestyle,120244113296650627,ISAK Legacy Video – Copy
120244098314580627,TOFU - Awareness,2026-04-13,2026-04-19,13.569904,7739,7465,10,0.129216,1.35699,1.753444,1.036705,6,6,125,125,119,instagram,instagram_stories,,6,,6,,,,0,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120244098314590627,Broad Lifestyle,120244113296650627,ISAK Legacy Video – Copy
120244098314580627,TOFU - Awareness,2026-04-13,2026-04-19,0.509996,226,223,0,0,,2.256621,1.013453,0,,26,26,26,threads,threads_feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120244098314590627,Broad Lifestyle,120244113296650627,ISAK Legacy Video – Copy
120244098314580627,TOFU - Awareness,2026-04-13,2026-04-19,0.219998,152,152,0,0,,1.447358,1,0,,18,18,18,whatsapp,status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120244098314590627,Broad Lifestyle,120244113296650627,ISAK Legacy Video – Copy
120244098314580627,TOFU - Awareness,2026-04-13,2026-04-19,0.160004,101,99,0,0,,1.584197,1.020202,0,,10,10,10,facebook,facebook_profile_feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120244098314590627,Broad Lifestyle,120244113347140627,ISAK Lucknow Video – Copy
120244098314580627,TOFU - Awareness,2026-04-13,2026-04-19,339.618242,183554,157933,243,0.132386,1.397606,1.850236,1.162227,13,13,7992,7992,7795,facebook,facebook_reels,,31,184,215,,7,7,146,177,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120244098314590627,Broad Lifestyle,120244113347140627,ISAK Lucknow Video – Copy
120244098314580627,TOFU - Awareness,2026-04-13,2026-04-19,71.391733,40651,38832,54,0.132838,1.322069,1.756211,1.046843,45,45,1279,1279,1234,facebook,facebook_stories,,,,,,,,,,,,5,,5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,120244098314590627,Broad Lifestyle,120244113347140627,ISAK Lucknow Video – Copy
120244098314580627,TOFU - Awareness,2026-04-13,2026-04-19,5.210126,305,302,3,0.983607,1.736709,17.082382,1.009934,1,1,19,19,18,facebook,feed,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120244098314590627,Broad Lifestyle,120244113347140627,ISAK Lucknow Video – Copy
120244098314580627,TOFU - Awareness,2026-04-13,2026-04-19,0.070002,3,3,0,0,,23.3339,1,0,,1,1,1,facebook,instream_video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120244098314590627,Broad Lifestyle,120244113347140627,ISAK Lucknow Video – Copy
120244098314580627,TOFU - Awareness,2026-04-13,2026-04-19,3.820093,2140,1937,0,0,,1.78509,1.104801,0,,177,177,177,facebook,marketplace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120244098314590627,Broad Lifestyle,120244113347140627,ISAK Lucknow Video – Copy
120244098314580627,TOFU - Awareness,2026-04-13,2026-04-19,0.080002,34,33,0,0,,2.352998,1.030303,0,,15,15,15,facebook,search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120244098314590627,Broad Lifestyle,120244113347140627,ISAK Lucknow Video – Copy
120244098314580627,TOFU - Awareness,2026-04-13,2026-04-19,8.66021,4862,4609,2,0.041135,4.330105,1.781203,1.054893,1,1,237,237,232,instagram,feed,,2,4,6,,,,2,4,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120244098314590627,Broad Lifestyle,120244113347140627,ISAK Lucknow Video – Copy
120244098314580627,TOFU - Awareness,2026-04-13,2026-04-19,1.840045,1461,1461,0,0,,1.259442,1,0,,186,186,186,instagram,instagram_explore_grid_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120244098314590627,Broad Lifestyle,120244113347140627,ISAK Lucknow Video – Copy
120244098314580627,TOFU - Awareness,2026-04-13,2026-04-19,1212.809434,645519,583069,466,0.07219,2.602595,1.878813,1.107106,193,193,30041,30041,28635,instagram,instagram_reels,,363,1213,1576,21,1,1,828,1191,,,36,,36,3,,3,3,,,,3,,,3,3,,,4400,4400,,,4400,4400,4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120244098314590627,Broad Lifestyle,120244113347140627,ISAK Lucknow Video – Copy
120244098314580627,TOFU - Awareness,2026-04-13,2026-04-19,0.200005,153,153,0,0,,1.307221,1,0,,,,,instagram,instagram_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120244098314590627,Broad Lifestyle,120244113347140627,ISAK Lucknow Video – Copy
120244098314580627,TOFU - Awareness,2026-04-13,2026-04-19,4.150101,2310,2134,0,0,,1.79658,1.082474,0,,43,43,43,instagram,instagram_stories,,3,,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120244098314590627,Broad Lifestyle,120244113347140627,ISAK Lucknow Video – Copy
120244098314580627,TOFU - Awareness,2026-04-13,2026-04-19,0.130003,86,84,0,0,,1.511665,1.02381,0,,7,7,7,threads,threads_feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120244098314590627,Broad Lifestyle,120244113347140627,ISAK Lucknow Video – Copy
120244098314580627,TOFU - Awareness,2026-04-13,2026-04-19,0.02,5,5,0,0,,4.000097,1,0,,1,1,1,whatsapp,status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120244098314590627,Broad Lifestyle,120244113347140627,ISAK Lucknow Video – Copy
120242604419580627,Pet_Reel_23/02/2026,2026-04-13,2026-04-19,0.39,52,44,9,17.307692,0.043333,7.5,1.181818,9,9,9,9,,audience_network,an_classic,,,,,,,,,,,,5,,5,5,,5,5,,,,5,,,5,5,,,4950,4950,,,4950,4950,4950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120242605041150627,Broad Pet Audience,120244563213300627,New Pet Creative:1 – Copy
120242604419580627,Pet_Reel_23/02/2026,2026-04-13,2026-04-19,57.58,24,22,1,4.166667,57.58,2399.166667,1.090909,1,1,1,1,,facebook,facebook_reels,,,,,,,,,,,,1,,1,1,,1,1,,,,1,,,1,1,,,990,990,,,990,990,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120242605041150627,Broad Pet Audience,120244563213300627,New Pet Creative:1 – Copy
120242604419580627,Pet_Reel_23/02/2026,2026-04-13,2026-04-19,0.02,1,1,0,0,,20,1,0,,,,,facebook,facebook_stories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120242605041150627,Broad Pet Audience,120244563213300627,New Pet Creative:1 – Copy
120242604419580627,Pet_Reel_23/02/2026,2026-04-13,2026-04-19,88.77,113,106,1,0.884956,88.77,785.575221,1.066038,0,,,,,facebook,feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120242605041150627,Broad Pet Audience,120244563213300627,New Pet Creative:1 – Copy
120242604419580627,Pet_Reel_23/02/2026,2026-04-13,2026-04-19,0.13,3,3,0,0,,43.333333,1,0,,,,,facebook,instream_video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120242605041150627,Broad Pet Audience,120244563213300627,New Pet Creative:1 – Copy
120242604419580627,Pet_Reel_23/02/2026,2026-04-13,2026-04-19,1.32,5,5,0,0,,264,1,0,,,,,facebook,search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120242605041150627,Broad Pet Audience,120244563213300627,New Pet Creative:1 – Copy
120242604419580627,Pet_Reel_23/02/2026,2026-04-13,2026-04-19,377.91,643,611,9,1.399689,41.99,587.729393,1.052373,9,9,11,11,,instagram,feed,,,2,2,,1,1,1,1,,,5,2,5,12,2,12,12,2,,2,12,,,12,12,2,3730,16256,16256,3730,3730,16256,16256,16256,3730,3730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120242605041150627,Broad Pet Audience,120244563213300627,New Pet Creative:1 – Copy
120242604419580627,Pet_Reel_23/02/2026,2026-04-13,2026-04-19,0.02,1,1,0,0,,20,1,0,,,,,instagram,instagram_explore_grid_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120242605041150627,Broad Pet Audience,120244563213300627,New Pet Creative:1 – Copy
120242604419580627,Pet_Reel_23/02/2026,2026-04-13,2026-04-19,182.81,495,461,5,1.010101,36.562,369.313131,1.073753,4,4,5,5,,instagram,instagram_reels,,,1,1,,,,1,1,,,3,1,3,4,1,4,4,1,,1,4,,,4,4,1,990,3060,3060,990,990,3060,3060,3060,990,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120242605041150627,Broad Pet Audience,120244563213300627,New Pet Creative:1 – Copy
120242604419580627,Pet_Reel_23/02/2026,2026-04-13,2026-04-19,0,1,1,0,0,,0,1,0,,,,,instagram,instagram_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120242605041150627,Broad Pet Audience,120244563213300627,New Pet Creative:1 – Copy
120242604419580627,Pet_Reel_23/02/2026,2026-04-13,2026-04-19,136.25,205,191,3,1.463415,45.416667,664.634146,1.073298,3,3,3,3,,instagram,instagram_stories,,,,,,,,,,,,2,2,2,5,2,5,5,2,,2,5,,,5,5,2,1980,4950,4950,1980,1980,4950,4950,4950,1980,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120242605041150627,Broad Pet Audience,120244563213300627,New Pet Creative:1 – Copy
120242604419580627,Pet_Reel_23/02/2026,2026-04-13,2026-04-19,0.67,7,7,0,0,,95.714286,1,0,,,,,threads,threads_feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120242605041150627,Broad Pet Audience,120244563213300627,New Pet Creative:1 – Copy
120242604419580627,Pet_Reel_23/02/2026,2026-04-13,2026-04-19,2.06,106,80,23,21.698113,0.089565,19.433962,1.325,33,33,33,33,,audience_network,an_classic,,,,,,,,,,,,25,,25,20,,20,20,,,,20,,,20,20,,,19800,19800,,,19800,19800,19800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120242605041150627,Broad Pet Audience,120244563214770627,New Pet Creative:2 – Copy
120242604419580627,Pet_Reel_23/02/2026,2026-04-13,2026-04-19,0.01,1,1,0,0,,10,1,0,,,,,facebook,facebook_profile_feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120242605041150627,Broad Pet Audience,120244563214770627,New Pet Creative:2 – Copy
120242604419580627,Pet_Reel_23/02/2026,2026-04-13,2026-04-19,13.83,10,10,0,0,,1383,1,0,,,,,facebook,facebook_reels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120242605041150627,Broad Pet Audience,120244563214770627,New Pet Creative:2 – Copy
120242604419580627,Pet_Reel_23/02/2026,2026-04-13,2026-04-19,88.36,173,146,2,1.156069,44.18,510.751445,1.184932,0,,2,2,,facebook,feed,,,2,2,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120242605041150627,Broad Pet Audience,120244563214770627,New Pet Creative:2 – Copy
120242604419580627,Pet_Reel_23/02/2026,2026-04-13,2026-04-19,0.03,1,1,0,0,,30,1,0,,,,,facebook,instream_video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120242605041150627,Broad Pet Audience,120244563214770627,New Pet Creative:2 – Copy
120242604419580627,Pet_Reel_23/02/2026,2026-04-13,2026-04-19,0.02,1,1,0,0,,20,1,0,,,,,facebook,right_hand_column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120242605041150627,Broad Pet Audience,120244563214770627,New Pet Creative:2 – Copy
120242604419580627,Pet_Reel_23/02/2026,2026-04-13,2026-04-19,0.01,3,3,0,0,,3.333333,1,0,,,,,facebook,search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120242605041150627,Broad Pet Audience,120244563214770627,New Pet Creative:2 – Copy
120242604419580627,Pet_Reel_23/02/2026,2026-04-13,2026-04-19,279.64,525,457,2,0.380952,139.82,532.647619,1.148797,1,1,2,2,,instagram,feed,,1,1,2,,,,0,1,,,1,,1,2,,2,2,,,,2,,,2,2,,,2880,2880,,,2880,2880,2880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120242605041150627,Broad Pet Audience,120244563214770627,New Pet Creative:2 – Copy
120242604419580627,Pet_Reel_23/02/2026,2026-04-13,2026-04-19,0.05,2,2,0,0,,25,1,0,,,,,instagram,instagram_explore_grid_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120242605041150627,Broad Pet Audience,120244563214770627,New Pet Creative:2 – Copy
120242604419580627,Pet_Reel_23/02/2026,2026-04-13,2026-04-19,92.78,543,474,4,0.736648,23.195,170.865562,1.14557,4,4,4,4,,instagram,instagram_reels,,,,,,,,,,3,3,2,,2,35,,35,35,,3,,35,,3,35,35,,,78440,78440,,,78440,78440,78440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120242605041150627,Broad Pet Audience,120244563214770627,New Pet Creative:2 – Copy
120242604419580627,Pet_Reel_23/02/2026,2026-04-13,2026-04-19,55.13,102,91,5,4.901961,11.026,540.490196,1.120879,4,4,4,4,,instagram,instagram_stories,,,,,,,,,,,,3,1,3,5,1,5,5,1,,1,5,,,5,5,1,490,5150,5150,490,490,5150,5150,5150,490,490,,,,2,,1,,,,2,,1,2,2,,1060,521,1060,,,,1060,521,,1060,,,,,,,,,,,,120242605041150627,Broad Pet Audience,120244563214770627,New Pet Creative:2 – Copy
120242604419580627,Pet_Reel_23/02/2026,2026-04-13,2026-04-19,0.18,5,5,0,0,,36,1,0,,,,,threads,threads_feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120242605041150627,Broad Pet Audience,120244563214770627,New Pet Creative:2 – Copy
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.690071,6,3,0,0,,115.011899,2,0,,4,4,4,audience_network,an_classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120244853209520627,Top of the World: Calone
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.080008,3,3,0,0,,26.669426,1,0,,1,1,1,facebook,biz_disco_feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120244853209520627,Top of the World: Calone
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.320033,6,6,0,0,,53.338852,1,0,,1,1,1,facebook,facebook_profile_feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120244853209520627,Top of the World: Calone
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,206.121326,1221,696,10,0.819001,20.612133,168.813535,1.75431,3,3,108,108,102,facebook,facebook_reels,,,3,3,,,,3,3,,,1,2,1,3,2,3,3,2,,2,3,,,3,3,2,1600,2400,2400,1600,1600,2400,2400,2400,1600,1600,,1,1,1,1,1,1,1,1,1,1,1,1,1,899,720,800,720,0.09,899,899,720,800,899,720,899,899,,,,,,,,,,120243104078000627,Lookalike Audience,120244853209520627,Top of the World: Calone
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.10001,8,6,0,0,,12.501293,1.333333,0,,,,,facebook,facebook_reels_overlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120244853209520627,Top of the World: Calone
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,21.882264,50,42,1,2,21.882264,437.64528,1.190476,1,1,7,7,6,facebook,facebook_stories,,,,,,,,,,,,1,,1,1,,1,1,,,,1,,,1,1,,,800,800,,,800,800,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120244853209520627,Top of the World: Calone
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,254.436325,387,264,9,2.325581,28.270703,657.458203,1.465909,3,3,65,65,60,facebook,feed,,,2,2,,,,2,2,,,2,,2,3,,3,3,,,,3,,,3,3,,,2400,2400,,,2400,2400,2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120244853209520627,Top of the World: Calone
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,18.871953,98,72,1,1.020408,18.871953,192.570944,1.361111,0,,50,50,50,facebook,instream_video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120244853209520627,Top of the World: Calone
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.010001,1,1,0,0,,10.001035,1,0,,1,1,1,facebook,marketplace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120244853209520627,Top of the World: Calone
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,604.962591,2316,1628,25,1.079447,24.198504,261.2101,1.422604,18,18,436,436,404,instagram,feed,,,14,15,2,3,2,7,7,,,12,,12,13,,13,13,,,,13,,,13,13,,,10400,10400,,,10400,10400,10400,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,120243104078000627,Lookalike Audience,120244853209520627,Top of the World: Calone
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,1.810187,244,242,0,0,,7.4188,1.008264,0,,47,47,47,instagram,instagram_explore_grid_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120244853209520627,Top of the World: Calone
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,1019.475478,8256,5952,41,0.496609,24.865256,123.482979,1.387097,17,17,775,775,743,instagram,instagram_reels,,1,15,16,,,,14,15,,,16,8,16,57,8,57,57,8,,8,57,,,57,57,8,5879,83142,83142,5879,5879,83142,83142,83142,5879,5879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120244853209520627,Top of the World: Calone
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.140014,46,46,0,0,,3.043793,1,0,,,,,instagram,instagram_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120244853209520627,Top of the World: Calone
